date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:01:35	74518/74518	---M-Z	200	added ('OK')	text/html	etag:%223499-1767647126;gz%22	https://www.sabourg.sbs/priory-of-seborga/	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/priory-of-seborga/index.html	(from https://www.sabourg.sbs/)
23:01:35	79938/79938	---MCZ	200	added ('OK')	text/html	etag:%223227-1767593467;gz%22	https://www.sabourg.sbs/biography-prince-abbot/	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/biography-prince-abbot/index.html	(from https://www.sabourg.sbs/)
23:01:35	74848/74848	---M-Z	200	added ('OK')	text/html	etag:%223501-1767647126;gz%22	https://www.sabourg.sbs/priory-of-san-michele/	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/priory-of-san-michele/index.html	(from https://www.sabourg.sbs/)
23:01:35	82178/82178	---M-Z	200	added ('OK')	text/html	etag:%223500-1767647126;gz%22	https://www.sabourg.sbs/monastic-order/	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/monastic-order/index.html	(from https://www.sabourg.sbs/)
23:01:35	79436/79436	---MCZ	200	added ('OK')	text/html	etag:%224741-1768078899;gz%22	https://www.sabourg.sbs/what-is-meant-today-by-the-principality-of-seborga/	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/what-is-meant-today-by-the-principality-of-seborga/index.html	(from https://www.sabourg.sbs/)
23:01:35	87076/87076	---M-Z	200	added ('OK')	text/html	etag:%223502-1767647128;gz%22	https://www.sabourg.sbs/religius-places/	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/religius-places/index.html	(from https://www.sabourg.sbs/)
23:01:36	56564/56564	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2282181017-1768078900;gz%22	https://www.sabourg.sbs/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-includes/fonts/dashicons7d4b.eot	(from https://www.sabourg.sbs/wp-content/litespeed/ucss/79ae360c89e81f4548e651bad0e2b0a7.css?ver=31fc6)
23:01:36	73231/73231	---M-Z	200	added ('OK')	text/html	etag:%223503-1767647128;gz%22	https://www.sabourg.sbs/anthem-of-the-principaute-du-sabourg/	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/anthem-of-the-principaute-du-sabourg/index.html	(from https://www.sabourg.sbs/)
23:01:36	101026/101026	---M-Z	200	added ('OK')	text/html	etag:%223302-1767640200;gz%22	https://www.sabourg.sbs/costitution/	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/costitution/index.html	(from https://www.sabourg.sbs/)
23:01:36	78783/78783	---M-Z	200	added ('OK')	text/html	etag:%223504-1767647129;gz%22	https://www.sabourg.sbs/orders-and-honours/	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/orders-and-honours/index.html	(from https://www.sabourg.sbs/)
23:01:36	82705/82705	---M-Z	200	added ('OK')	text/html	etag:%223505-1767647129;gz%22	https://www.sabourg.sbs/monastic-council/	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/monastic-council/index.html	(from https://www.sabourg.sbs/)
23:01:36	104467/104467	---MCZ	200	added ('OK')	text/css	etag:%2282055564-1767953867;gz%22	https://www.sabourg.sbs/wp-content/litespeed/css/9f38b8b8719c7938cae82f6943bf4384.css?ver=f4384	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-content/litespeed/css/9f38b8b8719c7938cae82f6943bf438468fb.css	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:36	2846/2846	---MCZ	200	added ('OK')	text/css	etag:%2282055549-1767953867;gz%22	https://www.sabourg.sbs/wp-content/litespeed/css/895af636f97f8db6ba9370343f71c7cb.css?ver=1c7cb	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-content/litespeed/css/895af636f97f8db6ba9370343f71c7cb2a3f.css	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:36	74300/74300	---M-Z	200	added ('OK')	text/html	etag:%223506-1767647130;gz%22	https://www.sabourg.sbs/prime-minister/	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/prime-minister/index.html	(from https://www.sabourg.sbs/)
23:01:37	82183/82183	---M-Z	200	added ('OK')	text/html	etag:%223507-1767647131;gz%22	https://www.sabourg.sbs/dicasteries/	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/dicasteries/index.html	(from https://www.sabourg.sbs/)
23:01:37	59064/59064	---MCZ	200	added ('OK')	text/css	etag:%2282055565-1767953867;gz%22	https://www.sabourg.sbs/wp-content/litespeed/css/7ab9333ffa1c5c9b423a79bb6a7d3ef8.css?ver=d3ef8	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-content/litespeed/css/7ab9333ffa1c5c9b423a79bb6a7d3ef82191.css	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:37	15180/15180	---MCZ	200	added ('OK')	text/css	etag:%2282055550-1767953867;gz%22	https://www.sabourg.sbs/wp-content/litespeed/css/0a9dfbad674c1d61f1cdac118a70ed19.css?ver=0ed19	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-content/litespeed/css/0a9dfbad674c1d61f1cdac118a70ed199c3b.css	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:37	75465/75465	---M-Z	200	added ('OK')	text/html	etag:%223508-1767647132;gz%22	https://www.sabourg.sbs/digital-government/	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/digital-government/index.html	(from https://www.sabourg.sbs/)
23:01:37	22283/22283	---MCZ	200	added ('OK')	text/css	etag:%2282055552-1767953867;gz%22	https://www.sabourg.sbs/wp-content/litespeed/css/404fc08e07110de2b9c880314c3a0e6e.css?ver=a0e6e	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-content/litespeed/css/404fc08e07110de2b9c880314c3a0e6e7be6.css	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:37	20139/20139	---MCZ	200	added ('OK')	text/css	etag:%2282055548-1767953867;gz%22	https://www.sabourg.sbs/wp-content/litespeed/css/5b313cacbbf2f73e35062f77b98fed95.css?ver=fed95	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-content/litespeed/css/5b313cacbbf2f73e35062f77b98fed953ee9.css	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:37	488617/488617	---MCZ	200	added ('OK')	text/css	etag:%2282055566-1767953867;gz%22	https://www.sabourg.sbs/wp-content/litespeed/css/f22fb849ec121da260b5020592ba5933.css?ver=a5933	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-content/litespeed/css/f22fb849ec121da260b5020592ba59332af3.css	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:38	247961/247961	---MCZ	200	added ('OK')	text/css	etag:%2282055567-1767953867;gz%22	https://www.sabourg.sbs/wp-content/litespeed/css/82410f882388b450b4ecd898b137e928.css?ver=7e928	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-content/litespeed/css/82410f882388b450b4ecd898b137e928af82.css	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:38	10755/10755	---MCZ	200	added ('OK')	text/css	etag:%2282055553-1767953867;gz%22	https://www.sabourg.sbs/wp-content/litespeed/css/f8e64b09fe8ef074a13595def5662887.css?ver=62887	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-content/litespeed/css/f8e64b09fe8ef074a13595def56628875901.css	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:38	73859/73859	---M-Z	200	added ('OK')	text/html	etag:%223509-1767647133;gz%22	https://www.sabourg.sbs/international-cooperation/	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/international-cooperation/index.html	(from https://www.sabourg.sbs/)
23:01:38	25752/25752	---MCZ	200	added ('OK')	text/css	etag:%2282055551-1767953867;gz%22	https://www.sabourg.sbs/wp-content/litespeed/css/816a173901397e64d8c01cfaaef36e84.css?ver=36e84	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-content/litespeed/css/816a173901397e64d8c01cfaaef36e842cf9.css	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:38	42851/42851	---MCZ	200	added ('OK')	text/css	etag:%2282055554-1767953867;gz%22	https://www.sabourg.sbs/wp-content/litespeed/css/b016b09951cf28abef0581a5ad5fa501.css?ver=fa501	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-content/litespeed/css/b016b09951cf28abef0581a5ad5fa5011aad.css	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:38	29314/29314	---MCZ	200	added ('OK')	text/css	etag:%2282055559-1767953867;gz%22	https://www.sabourg.sbs/wp-content/litespeed/css/3d689e429c2c867c6b75075e530720c8.css?ver=720c8	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-content/litespeed/css/3d689e429c2c867c6b75075e530720c813f5.css	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:39	248128/248128	---MCZ	200	added ('OK')	text/css	etag:%2282055568-1767953867;gz%22	https://www.sabourg.sbs/wp-content/litespeed/css/3593fb78b7fd8db62fe8347aee7db1fa.css?ver=db1fa	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-content/litespeed/css/3593fb78b7fd8db62fe8347aee7db1faebc2.css	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:39	65364/65364	---MCZ	200	added ('OK')	text/css	etag:%2282055558-1767953867;gz%22	https://www.sabourg.sbs/wp-content/litespeed/css/6e1eaefed20443b21a2681b61d2df9d0.css?ver=df9d0	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-content/litespeed/css/6e1eaefed20443b21a2681b61d2df9d057ea.css	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:39	74718/74718	---M-Z	200	added ('OK')	text/html	etag:%223510-1767647134;gz%22	https://www.sabourg.sbs/crown-council/	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/crown-council/index.html	(from https://www.sabourg.sbs/)
23:01:39	16771/16771	---MCZ	200	added ('OK')	text/css	etag:%2282055560-1767953867;gz%22	https://www.sabourg.sbs/wp-content/litespeed/css/daec3ad480d094311dee396422bd6f49.css?ver=d6f49	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-content/litespeed/css/daec3ad480d094311dee396422bd6f49bd60.css	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:39	21017/21017	---MCZ	200	added ('OK')	text/css	etag:%2282055562-1767953867;gz%22	https://www.sabourg.sbs/wp-content/litespeed/css/51b2e3e0c790f08f728cbacb0bbf600f.css?ver=f600f	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-content/litespeed/css/51b2e3e0c790f08f728cbacb0bbf600f6045.css	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:39	8815/8815	---MCZ	200	added ('OK')	text/css	etag:%2282055563-1767953867;gz%22	https://www.sabourg.sbs/wp-content/litespeed/css/9cd73d9f6f670f25e9b2ef760671d06e.css?ver=1d06e	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-content/litespeed/css/9cd73d9f6f670f25e9b2ef760671d06e1a79.css	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:40	0/0	---M--	200	added ('OK')	text/css	etag:%2282181020-1768078904;;;%22	https://www.sabourg.sbs/wp-content/litespeed/css/cd6b954d0a949cff5d3a3192efa1f1c9.css?ver=1f1c9	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-content/litespeed/css/cd6b954d0a949cff5d3a3192efa1f1c95a2b.css	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:40	13362/13362	---MCZ	200	added ('OK')	text/css	etag:%2282055555-1767953867;gz%22	https://www.sabourg.sbs/wp-content/litespeed/css/2713264230b6f9f59675820981d20628.css?ver=20628	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-content/litespeed/css/2713264230b6f9f59675820981d206284614.css	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:40	87482/87482	---MCZ	200	added ('OK')	application/javascript	etag:%2282055569-1767953867;gz%22	https://www.sabourg.sbs/wp-includes/js/jquery/jquery.min.js	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-includes/js/jquery/jquery.min.js	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:40	13578/13578	---MCZ	200	added ('OK')	application/javascript	etag:%2282055572-1767953867;gz%22	https://www.sabourg.sbs/wp-content/litespeed/js/de0e89f8ede9c6b2dcf406a695afe8bc.js?ver=fe8bc	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-content/litespeed/js/de0e89f8ede9c6b2dcf406a695afe8bc62c5.js	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:41	76026/76026	---MCZ	200	added ('OK')	text/html	etag:%224742-1768078905;gz%22	https://www.sabourg.sbs/council-of-departments/	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/council-of-departments/index.html	(from https://www.sabourg.sbs/)
23:01:41	76727/76727	---MCZ	200	added ('OK')	application/javascript	etag:%2282055573-1767953867;gz%22	https://www.sabourg.sbs/wp-content/litespeed/js/676c413623748a2ceec4ac330a9616f5.js?ver=616f5	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-content/litespeed/js/676c413623748a2ceec4ac330a9616f5b861.js	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:41	8235/8235	---MCZ	200	added ('OK')	application/javascript	etag:%2282055575-1767953867;gz%22	https://www.sabourg.sbs/wp-content/litespeed/js/18498e90d20da4021b12184176c4f955.js?ver=4f955	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-content/litespeed/js/18498e90d20da4021b12184176c4f955a4bf.js	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:41	80351/80351	---M-Z	200	added ('OK')	text/html	etag:%223129-1767550618;gz%22	https://www.sabourg.sbs/council-of-state/	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/council-of-state/index.html	(from https://www.sabourg.sbs/)
23:01:41	12715/12715	---MCZ	200	added ('OK')	application/javascript	etag:%2282055576-1767953867;gz%22	https://www.sabourg.sbs/wp-content/litespeed/js/f93ffa7d6dc465132364c4512fae7c77.js?ver=e7c77	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-content/litespeed/js/f93ffa7d6dc465132364c4512fae7c7729dc.js	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:41	1110/1110	---MCZ	200	added ('OK')	application/javascript	etag:%2282055578-1767953867;gz%22	https://www.sabourg.sbs/wp-content/litespeed/js/20461a649f5deaebfba132565c8f432b.js?ver=f432b	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-content/litespeed/js/20461a649f5deaebfba132565c8f432bf525.js	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:42	14399/14399	---M-Z	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2021:01:46%20GMT	https://www.sabourg.sbs/wp-json/wp/v2/pages/385	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-json/wp/v2/pages/385.json	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:42	71191/71191	---M-Z	200	added ('OK')	text/html	etag:%223512-1767647136;gz%22	https://www.sabourg.sbs/justice/	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/justice/index.html	(from https://www.sabourg.sbs/)
23:01:42	75641/75641	---M-Z	200	added ('OK')	text/html	etag:%223511-1767647136;gz%22	https://www.sabourg.sbs/gendarmerie/	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/gendarmerie/index.html	(from https://www.sabourg.sbs/)
23:01:42	2526/2526	---M-Z	200	added ('OK')	application/json	etag:%224743-1768078906;gz%22	https://www.sabourg.sbs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.sbs%2Fbiography-prince-abbot%2F	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-json/oembed/1.0/embedfb5e.json	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:42	76374/76374	---M-Z	200	added ('OK')	text/html	etag:%223513-1767647137;gz%22	https://www.sabourg.sbs/digital-identity/	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/digital-identity/index.html	(from https://www.sabourg.sbs/)
23:01:42	2592/2592	---M-Z	200	added ('OK')	text/xml	etag:%224744-1768078907;gz%22	https://www.sabourg.sbs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.sbs%2Fbiography-prince-abbot%2F&format=xml	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-json/oembed/1.0/embed8636	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:43	79562/79562	---M-Z	200	added ('OK')	text/html	etag:%223515-1767647139;gz%22	https://www.sabourg.sbs/e-residence-card/	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/e-residence-card/index.html	(from https://www.sabourg.sbs/)
23:01:43	23810/23810	---M--	200	added ('OK')	image/webp	etag:%2282055570-1767953867;;;%22	https://www.sabourg.sbs/wp-content/uploads/2025/05/sabourg-gold-2.png.webp	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-content/uploads/2025/05/sabourg-gold-2.png.webp	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:43	3366/3366	---M--	200	added ('OK')	image/webp	etag:%2282055574-1767953867;;;%22	https://www.sabourg.sbs/wp-content/uploads/2023/05/sbg-150.png.webp	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-content/uploads/2023/05/sbg-150.png.webp	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:43	74836/74836	---M-Z	200	added ('OK')	text/html	etag:%223514-1767647139;gz%22	https://www.sabourg.sbs/e-residence-card-young/	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/e-residence-card-young/index.html	(from https://www.sabourg.sbs/)
23:01:43	11888/11888	---M--	200	added ('OK')	image/webp	etag:%2282179632-1768077018;;;%22	https://www.sabourg.sbs/wp-content/uploads/2023/05/sbg-logo3-300.png.webp	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/wp-content/uploads/2023/05/sbg-logo3-300.png.webp	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Jan%202026%2021:01:48%20GMT	https://sabourg.sbs//wp-content/uploads/2023/05/padregiovanni-169x300.jpeg	C:/My%20Web%20Sites/https___www.sabourg.sbs_/sabourg.sbs/wp-content/uploads/2023/05/padregiovanni-169x300.30.delayed	(from https://www.sabourg.sbs/biography-prince-abbot/)
23:01:43	74247/74247	---M-Z	200	added ('OK')	text/html	etag:%223516-1767647140;gz%22	https://www.sabourg.sbs/e-register/	C:/My%20Web%20Sites/https___www.sabourg.sbs_/www.sabourg.sbs/e-register/index.html	(from https://www.sabourg.sbs/)
