date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:54:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Jan%202026%2020:54:51%20GMT	https://www.sabourg.com/?p=1538	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/index652b.html	(from https://www.sabourg.com/it/2025/12/05/dichiarazione-ufficiale-sulla-rettifica-delle-false-affermazioni-rilasciate-dai-social-media/)
22:54:46	2703/2703	---M-Z	200	added ('OK')	application/json	etag:%224562-1768078491;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2025%2F11%2F07%2Friconoscimento-della-sovranita-del-sabourg-da-parte-del-camerun%2F	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embed7ade.json	(from https://www.sabourg.com/it/2025/11/07/riconoscimento-della-sovranita-del-sabourg-da-parte-del-camerun/)
22:54:46	2880/2880	---M-Z	200	added ('OK')	text/xml	etag:%224563-1768078491;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2025%2F11%2F07%2Friconoscimento-della-sovranita-del-sabourg-da-parte-del-camerun%2F&format=xml	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embedb8c3	(from https://www.sabourg.com/it/2025/11/07/riconoscimento-della-sovranita-del-sabourg-da-parte-del-camerun/)
22:54:47	3010/3010	---M-Z	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:54:51%20GMT	https://www.sabourg.com/wp-json/wp/v2/posts/1533	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/posts/1533.json	(from https://www.sabourg.com/it/2025/11/07/riconoscimento-della-sovranita-del-sabourg-da-parte-del-camerun/)
22:54:47	5772/5772	---M--	200	added ('OK')	image/webp	etag:%2282180753-1768078491;;;%22	https://www.sabourg.com/wp-content/uploads/2025/05/prevost-3-2-390x220.webp	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/05/prevost-3-2-390x220.webp	(from https://www.sabourg.com/it/2025/11/07/riconoscimento-della-sovranita-del-sabourg-da-parte-del-camerun/)
22:54:47	26298/26298	---M--	200	added ('OK')	image/jpeg	etag:%2282180754-1768078492;;;%22	https://www.sabourg.com/wp-content/uploads/2025/05/1000196481-1-390x220.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/05/1000196481-1-390x220.jpg	(from https://www.sabourg.com/it/2025/11/07/riconoscimento-della-sovranita-del-sabourg-da-parte-del-camerun/)
22:54:47	2443/2443	---M-Z	200	added ('OK')	application/json	etag:%224564-1768078492;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2025%2F10%2F28%2Ffesta-di-san-martino%2F	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embed4d17.json	(from https://www.sabourg.com/it/2025/10/28/festa-di-san-martino/)
22:54:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Jan%202026%2020:54:52%20GMT	https://www.sabourg.com/?p=1533	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/indexc8d7.html	(from https://www.sabourg.com/it/2025/11/07/riconoscimento-della-sovranita-del-sabourg-da-parte-del-camerun/)
22:54:48	2620/2620	---M-Z	200	added ('OK')	text/xml	etag:%224565-1768078492;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2025%2F10%2F28%2Ffesta-di-san-martino%2F&format=xml	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embedf5eb	(from https://www.sabourg.com/it/2025/10/28/festa-di-san-martino/)
22:54:48	4319/4319	---M-Z	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:54:52%20GMT	https://www.sabourg.com/wp-json/wp/v2/posts/1517	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/posts/1517.json	(from https://www.sabourg.com/it/2025/10/28/festa-di-san-martino/)
22:54:48	45344/45344	---M--	200	added ('OK')	image/webp	etag:%2282180755-1768078493;;;%22	https://www.sabourg.com/wp-content/uploads/2025/10/san-martino-1024x576-3.webp	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/10/san-martino-1024x576-3.webp	(from https://www.sabourg.com/it/2025/10/28/festa-di-san-martino/)
22:54:48	2600/2600	---M-Z	200	added ('OK')	application/json	etag:%224566-1768078493;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2025%2F10%2F01%2Fsofferenza-e-liberazione-in-anteprima-a-monaco%2F	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embed0a5f.json	(from https://www.sabourg.com/it/2025/10/01/sofferenza-e-liberazione-in-anteprima-a-monaco/)
22:54:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Jan%202026%2020:54:53%20GMT	https://www.sabourg.com/?p=1517	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/index74a1.html	(from https://www.sabourg.com/it/2025/10/28/festa-di-san-martino/)
22:54:49	2777/2777	---M-Z	200	added ('OK')	text/xml	etag:%224567-1768078493;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2025%2F10%2F01%2Fsofferenza-e-liberazione-in-anteprima-a-monaco%2F&format=xml	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embedc85f	(from https://www.sabourg.com/it/2025/10/01/sofferenza-e-liberazione-in-anteprima-a-monaco/)
22:54:49	3661/3661	---M-Z	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:54:54%20GMT	https://www.sabourg.com/wp-json/wp/v2/posts/1420	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/posts/1420.json	(from https://www.sabourg.com/it/2025/10/01/sofferenza-e-liberazione-in-anteprima-a-monaco/)
22:54:49	2520/2520	---M-Z	200	added ('OK')	application/json	etag:%224568-1768078494;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2025%2F09%2F29%2Ffesta-di-san-michele-arcangelo%2F	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embed2338.json	(from https://www.sabourg.com/it/2025/09/29/festa-di-san-michele-arcangelo/)
22:54:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Jan%202026%2020:54:54%20GMT	https://www.sabourg.com/?p=1420	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/index6e2d.html	(from https://www.sabourg.com/it/2025/10/01/sofferenza-e-liberazione-in-anteprima-a-monaco/)
22:54:50	2697/2697	---M-Z	200	added ('OK')	text/xml	etag:%224569-1768078494;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2025%2F09%2F29%2Ffesta-di-san-michele-arcangelo%2F&format=xml	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embedabb9	(from https://www.sabourg.com/it/2025/09/29/festa-di-san-michele-arcangelo/)
22:54:50	5555/5555	---M-Z	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:54:54%20GMT	https://www.sabourg.com/wp-json/wp/v2/posts/1426	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/posts/1426.json	(from https://www.sabourg.com/it/2025/09/29/festa-di-san-michele-arcangelo/)
22:54:50	174085/174085	---M--	200	added ('OK')	image/jpeg	etag:%2282180757-1768078495;;;%22	https://www.sabourg.com/wp-content/uploads/2025/10/Immagine-WhatsApp-2025-10-01-ore-18.58.13_7593e2da-768x1024.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/10/Immagine-WhatsApp-2025-10-01-ore-18.58.13_7593e2da-768x1024.jpg	(from https://www.sabourg.com/it/2025/09/29/festa-di-san-michele-arcangelo/)
22:54:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Jan%202026%2020:54:55%20GMT	https://www.sabourg.com/?p=1426	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/indexde70.html	(from https://www.sabourg.com/it/2025/09/29/festa-di-san-michele-arcangelo/)
22:54:51	2559/2559	---M-Z	200	added ('OK')	application/json	etag:%224570-1768078495;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2025%2F07%2F26%2Ffesta-in-onore-di-santa-maria-di-magdala%2F	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embedfb63.json	(from https://www.sabourg.com/it/2025/07/26/festa-in-onore-di-santa-maria-di-magdala/)
22:54:51	2736/2736	---M-Z	200	added ('OK')	text/xml	etag:%224571-1768078495;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2025%2F07%2F26%2Ffesta-in-onore-di-santa-maria-di-magdala%2F&format=xml	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embedc5fa	(from https://www.sabourg.com/it/2025/07/26/festa-in-onore-di-santa-maria-di-magdala/)
22:54:51	4251/4251	---M-Z	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:54:56%20GMT	https://www.sabourg.com/wp-json/wp/v2/posts/1409	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/posts/1409.json	(from https://www.sabourg.com/it/2025/07/26/festa-in-onore-di-santa-maria-di-magdala/)
22:54:52	563992/563992	---M--	200	added ('OK')	image/jpeg	etag:%2282180758-1768078496;;;%22	https://www.sabourg.com/wp-content/uploads/2025/07/d30b4d0b-4922-4c63-9c8b-2f23002ba978-1.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/07/d30b4d0b-4922-4c63-9c8b-2f23002ba978-1.jpg	(from https://www.sabourg.com/it/2025/07/26/festa-in-onore-di-santa-maria-di-magdala/)
22:54:52	207899/207899	---M--	200	added ('OK')	image/jpeg	etag:%2282180759-1768078496;;;%22	https://www.sabourg.com/wp-content/uploads/2025/09/63ba05a9-5e1d-44fd-921e-33ea505d305c-768x1024.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/09/63ba05a9-5e1d-44fd-921e-33ea505d305c-768x1024.jpg	(from https://www.sabourg.com/it/2025/07/26/festa-in-onore-di-santa-maria-di-magdala/)
22:54:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Jan%202026%2020:54:56%20GMT	https://www.sabourg.com/?p=1409	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/index724e.html	(from https://www.sabourg.com/it/2025/07/26/festa-in-onore-di-santa-maria-di-magdala/)
22:54:52	2571/2571	---M-Z	200	added ('OK')	application/json	etag:%224572-1768078496;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2025%2F06%2F06%2Fdalla-cina-tecnologia-e-spiritualita%2F	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embed5aa3.json	(from https://www.sabourg.com/it/2025/06/06/dalla-cina-tecnologia-e-spiritualita/)
22:54:52	2748/2748	---M-Z	200	added ('OK')	text/xml	etag:%224573-1768078497;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2025%2F06%2F06%2Fdalla-cina-tecnologia-e-spiritualita%2F&format=xml	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embed2943	(from https://www.sabourg.com/it/2025/06/06/dalla-cina-tecnologia-e-spiritualita/)
22:54:53	17587/17587	---MCZ	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:54:57%20GMT	https://www.sabourg.com/wp-json/wp/v2/posts/1370	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/posts/1370.json	(from https://www.sabourg.com/it/2025/06/06/dalla-cina-tecnologia-e-spiritualita/)
22:54:53	82568/82568	---M--	200	added ('OK')	image/jpeg	etag:%2282180760-1768078497;;;%22	https://www.sabourg.com/wp-content/uploads/2025/06/Immagine-WhatsApp-2025-06-04-ore-16.48.20_039ab896.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/06/Immagine-WhatsApp-2025-06-04-ore-16.48.20_039ab896.jpg	(from https://www.sabourg.com/it/2025/06/06/dalla-cina-tecnologia-e-spiritualita/)
22:54:53	62043/62043	---M--	200	added ('OK')	image/jpeg	etag:%2282180761-1768078497;;;%22	https://www.sabourg.com/wp-content/uploads/2025/06/Immagine-WhatsApp-2025-06-04-ore-16.48.20_039ab896-724x1024.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/06/Immagine-WhatsApp-2025-06-04-ore-16.48.20_039ab896-724x1024.jpg	(from https://www.sabourg.com/it/2025/06/06/dalla-cina-tecnologia-e-spiritualita/)
22:54:53	352023/352023	---M--	200	added ('OK')	image/jpeg	etag:%2282180762-1768078498;;;%22	https://www.sabourg.com/wp-content/uploads/2025/06/Immagine-WhatsApp-2025-06-06-ore-18.55.51_22d3f458.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/06/Immagine-WhatsApp-2025-06-06-ore-18.55.51_22d3f458.jpg	(from https://www.sabourg.com/it/2025/06/06/dalla-cina-tecnologia-e-spiritualita/)
22:54:53	132113/132113	---M--	200	added ('OK')	image/jpeg	etag:%2282180763-1768078498;;;%22	https://www.sabourg.com/wp-content/uploads/2025/06/Immagine-WhatsApp-2025-06-06-ore-18.55.51_22d3f458-1024x768.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/06/Immagine-WhatsApp-2025-06-06-ore-18.55.51_22d3f458-1024x768.jpg	(from https://www.sabourg.com/it/2025/06/06/dalla-cina-tecnologia-e-spiritualita/)
22:54:54	268003/268003	---M--	200	added ('OK')	image/jpeg	etag:%2282180764-1768078498;;;%22	https://www.sabourg.com/wp-content/uploads/2025/06/Immagine-WhatsApp-2025-06-04-ore-16.47.13_56f058de.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/06/Immagine-WhatsApp-2025-06-04-ore-16.47.13_56f058de.jpg	(from https://www.sabourg.com/it/2025/06/06/dalla-cina-tecnologia-e-spiritualita/)
22:54:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Jan%202026%2020:54:58%20GMT	https://www.sabourg.com/?p=1370	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/index8348.html	(from https://www.sabourg.com/it/2025/06/06/dalla-cina-tecnologia-e-spiritualita/)
22:54:54	139108/139108	---M--	200	added ('OK')	image/jpeg	etag:%2282180765-1768078498;;;%22	https://www.sabourg.com/wp-content/uploads/2025/06/Immagine-WhatsApp-2025-06-04-ore-16.47.13_56f058de-1024x768.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/06/Immagine-WhatsApp-2025-06-04-ore-16.47.13_56f058de-1024x768.jpg	(from https://www.sabourg.com/it/2025/06/06/dalla-cina-tecnologia-e-spiritualita/)
22:54:54	233328/233328	---M--	200	added ('OK')	image/jpeg	etag:%2282180766-1768078499;;;%22	https://www.sabourg.com/wp-content/uploads/2025/06/Immagine-WhatsApp-2025-06-04-ore-16.47.13_48a42d00.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/06/Immagine-WhatsApp-2025-06-04-ore-16.47.13_48a42d00.jpg	(from https://www.sabourg.com/it/2025/06/06/dalla-cina-tecnologia-e-spiritualita/)
22:54:54	123837/123837	---M--	200	added ('OK')	image/jpeg	etag:%2282180767-1768078499;;;%22	https://www.sabourg.com/wp-content/uploads/2025/06/Immagine-WhatsApp-2025-06-04-ore-16.47.13_48a42d00-682x1024.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/06/Immagine-WhatsApp-2025-06-04-ore-16.47.13_48a42d00-682x1024.jpg	(from https://www.sabourg.com/it/2025/06/06/dalla-cina-tecnologia-e-spiritualita/)
22:54:55	101975/101975	---M--	200	added ('OK')	image/jpeg	etag:%2282180768-1768078499;;;%22	https://www.sabourg.com/wp-content/uploads/2025/06/Immagine-WhatsApp-2025-06-04-ore-16.47.13_90d2e7c5-1024x576.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/06/Immagine-WhatsApp-2025-06-04-ore-16.47.13_90d2e7c5-1024x576.jpg	(from https://www.sabourg.com/it/2025/06/06/dalla-cina-tecnologia-e-spiritualita/)
22:54:55	116163/116163	---M--	200	added ('OK')	image/jpeg	etag:%2282180770-1768078499;;;%22	https://www.sabourg.com/wp-content/uploads/2025/06/Immagine-WhatsApp-2025-06-04-ore-16.47.13_93ad44db-1024x576.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/06/Immagine-WhatsApp-2025-06-04-ore-16.47.13_93ad44db-1024x576.jpg	(from https://www.sabourg.com/it/2025/06/06/dalla-cina-tecnologia-e-spiritualita/)
22:54:55	285753/285753	---M--	200	added ('OK')	image/jpeg	etag:%2282180771-1768078499;;;%22	https://www.sabourg.com/wp-content/uploads/2025/06/Immagine-WhatsApp-2025-06-04-ore-17.07.22_60546f6e.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/06/Immagine-WhatsApp-2025-06-04-ore-17.07.22_60546f6e.jpg	(from https://www.sabourg.com/it/2025/06/06/dalla-cina-tecnologia-e-spiritualita/)
22:54:55	158934/158934	---M--	200	added ('OK')	image/jpeg	etag:%2282180772-1768078500;;;%22	https://www.sabourg.com/wp-content/uploads/2025/06/Immagine-WhatsApp-2025-06-04-ore-17.07.22_60546f6e-1024x768.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/06/Immagine-WhatsApp-2025-06-04-ore-17.07.22_60546f6e-1024x768.jpg	(from https://www.sabourg.com/it/2025/06/06/dalla-cina-tecnologia-e-spiritualita/)
22:54:56	2667/2667	---M-Z	200	added ('OK')	application/json	etag:%224574-1768078500;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2025%2F05%2F22%2Fnel-gabon-per-dare-dignita-e-opportunita-ai-giovani%2F	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embed70d4.json	(from https://www.sabourg.com/it/2025/05/22/nel-gabon-per-dare-dignita-e-opportunita-ai-giovani/)
22:54:56	2844/2844	---M-Z	200	added ('OK')	text/xml	etag:%224575-1768078500;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2025%2F05%2F22%2Fnel-gabon-per-dare-dignita-e-opportunita-ai-giovani%2F&format=xml	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embedf23f	(from https://www.sabourg.com/it/2025/05/22/nel-gabon-per-dare-dignita-e-opportunita-ai-giovani/)
22:54:56	6037/6037	---M-Z	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:55:00%20GMT	https://www.sabourg.com/wp-json/wp/v2/posts/1359	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/posts/1359.json	(from https://www.sabourg.com/it/2025/05/22/nel-gabon-per-dare-dignita-e-opportunita-ai-giovani/)
22:54:56	50828/50828	---M--	200	added ('OK')	image/jpeg	etag:%2282180773-1768078501;;;%22	https://www.sabourg.com/wp-content/uploads/2025/05/Immagine-WhatsApp-2025-05-07-ore-14.21.02_bc3b7f09.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/05/Immagine-WhatsApp-2025-05-07-ore-14.21.02_bc3b7f09.jpg	(from https://www.sabourg.com/it/2025/05/22/nel-gabon-per-dare-dignita-e-opportunita-ai-giovani/)
22:54:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Jan%202026%2020:55:01%20GMT	https://www.sabourg.com/?p=1359	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/index01d1.html	(from https://www.sabourg.com/it/2025/05/22/nel-gabon-per-dare-dignita-e-opportunita-ai-giovani/)
22:54:57	641/641	---M-Z	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:55:01%20GMT	https://www.sabourg.com/wp-json/wp/v2/categories/73	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/categories/73.json	(from https://www.sabourg.com/it/category/diplomazia/)
22:54:57	70231/70231	---M-Z	200	added ('OK')	application/rss+xml	etag:%22c60a512227704ae9c3c534a0f7582efb%22	https://www.sabourg.com/it/category/diplomazia/feed/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/it/category/diplomazia/feed/index.html	(from https://www.sabourg.com/it/category/diplomazia/)
22:54:57	81373/81373	---M-Z	200	added ('OK')	text/html	etag:%224338-1768058823;gz%22	https://www.sabourg.com/it/2025/03/06/il-principe-abate-del-sabourg-ospite-donore-allinvestitura-ufficiale-del-presidente-della-repubblica-del-mozambico/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/it/2025/03/06/il-principe-abate-del-sabourg-ospite-donore-allinvestitura-ufficiale-del-presidente-della-repubblica-del-mozambico/index.html	(from https://www.sabourg.com/it/category/diplomazia/)
22:54:57	734/734	---M-Z	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:55:02%20GMT	https://www.sabourg.com/wp-json/wp/v2/users/1	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/users/1.json	(from https://www.sabourg.com/it/author/admin/)
22:54:58	92820/92820	---M-Z	200	added ('OK')	text/html	etag:%224339-1768058827;gz%22	https://www.sabourg.com/it/2025/01/23/comunicato-stampa-del-23-gennaio-2025-il-principe-abate-del-sabourg-ricevuto-ufficialmente-dal-primo-ministro-della-guinea-conakry/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/it/2025/01/23/comunicato-stampa-del-23-gennaio-2025-il-principe-abate-del-sabourg-ricevuto-ufficialmente-dal-primo-ministro-della-guinea-conakry/index.html	(from https://www.sabourg.com/it/category/diplomazia/)
22:54:58	48727/48727	---M-Z	200	added ('OK')	application/rss+xml	etag:%22c60a512227704ae9c3c534a0f7582efb%22	https://www.sabourg.com/it/author/admin/feed/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/it/author/admin/feed/index.html	(from https://www.sabourg.com/it/author/admin/)
22:54:58	95154/95154	---M-Z	200	added ('OK')	text/html	etag:%224334-1768058806;gz%22	https://www.sabourg.com/it/2024/12/13/il-principe-abate-del-sabourg-e-stato-ricevuto-capo-di-stato-in-africa/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/it/2024/12/13/il-principe-abate-del-sabourg-e-stato-ricevuto-capo-di-stato-in-africa/index.html	(from https://www.sabourg.com/it/category/diplomazia/)
22:54:58	2620/2620	---M-Z	200	added ('OK')	application/json	etag:%224576-1768078502;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2025%2F05%2F21%2Fil-consenso-degli-stati-centro-africani-al-sabourg%2F	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embed5320.json	(from https://www.sabourg.com/it/2025/05/21/il-consenso-degli-stati-centro-africani-al-sabourg/)
22:54:58	82388/82388	---M-Z	200	added ('OK')	text/html	etag:%224577-1768078503;gz%22	https://www.sabourg.com/it/author/admin/page/2/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/it/author/admin/page/2/index.html	(from https://www.sabourg.com/it/author/admin/)
22:54:58	2797/2797	---M-Z	200	added ('OK')	text/xml	etag:%224578-1768078503;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2025%2F05%2F21%2Fil-consenso-degli-stati-centro-africani-al-sabourg%2F&format=xml	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embed3dae	(from https://www.sabourg.com/it/2025/05/21/il-consenso-degli-stati-centro-africani-al-sabourg/)
22:54:59	12054/12054	---MCZ	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:55:03%20GMT	https://www.sabourg.com/wp-json/wp/v2/posts/1343	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/posts/1343.json	(from https://www.sabourg.com/it/2025/05/21/il-consenso-degli-stati-centro-africani-al-sabourg/)
22:54:59	94974/94974	---M--	200	added ('OK')	image/jpeg	etag:%2282180776-1768078503;;;%22	https://www.sabourg.com/wp-content/uploads/2025/05/Immagine-WhatsApp-2025-05-14-ore-18.17.53_3684e64a-1024x768.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/05/Immagine-WhatsApp-2025-05-14-ore-18.17.53_3684e64a-1024x768.jpg	(from https://www.sabourg.com/it/2025/05/21/il-consenso-degli-stati-centro-africani-al-sabourg/)
22:54:59	89798/89798	---M--	200	added ('OK')	image/jpeg	etag:%2282180777-1768078503;;;%22	https://www.sabourg.com/wp-content/uploads/2025/05/Immagine-WhatsApp-2025-05-14-ore-18.18.31_64fa76cb-1024x768.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/05/Immagine-WhatsApp-2025-05-14-ore-18.18.31_64fa76cb-1024x768.jpg	(from https://www.sabourg.com/it/2025/05/21/il-consenso-degli-stati-centro-africani-al-sabourg/)
22:54:59	146231/146231	---M--	200	added ('OK')	image/jpeg	etag:%2282180778-1768078503;;;%22	https://www.sabourg.com/wp-content/uploads/2025/05/Immagine-WhatsApp-2025-05-14-ore-18.21.56_9ff66641-1024x768.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/05/Immagine-WhatsApp-2025-05-14-ore-18.21.56_9ff66641-1024x768.jpg	(from https://www.sabourg.com/it/2025/05/21/il-consenso-degli-stati-centro-africani-al-sabourg/)
