date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:20:10	132308/132308	---M--	200	added ('OK')	image/jpeg	etag:%2282170829-1768065613;;;%22	https://www.sabourg.org/wp-content/uploads/2025/12/WhatsApp-Image-2025-12-27-at-18.16.32-737x1024.jpeg	C:/My%20Web%20Sites/cloner/www.sabourg.org/wp-content/uploads/2025/12/WhatsApp-Image-2025-12-27-at-18.16.32-737x1024.jpg	(from https://www.sabourg.org/)
19:20:10	154665/154665	---M-Z	200	added ('OK')	text/html	etag:%223314-1767646997;gz%22	https://www.sabourg.org/biographie-prince-abbe-archeveque-de-seborga/	C:/My%20Web%20Sites/cloner/www.sabourg.org/biographie-prince-abbe-archeveque-de-seborga/index.html	(from https://www.sabourg.org/)
19:20:10	16/16	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:14%20GMT	https://www.sabourg.org/wp-content/plugins/litespeed-cache/guest.vary.php	C:/My%20Web%20Sites/cloner/www.sabourg.org/wp-content/plugins/litespeed-cache/guest.vary.html	(from https://www.sabourg.org/)
19:20:11	76129/76129	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:14%20GMT	https://www.sabourg.org/pourquoi-le-prince-de-seborga-ne-peut-il-etre-quun-homme-religieux/	C:/My%20Web%20Sites/cloner/www.sabourg.org/pourquoi-le-prince-de-seborga-ne-peut-il-etre-quun-homme-religieux/index.html	(from https://www.sabourg.org/)
19:20:11	80927/80927	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:14%20GMT	https://www.sabourg.org/quentend-on-aujourdhui-par-par-principaute-du-sabourg/	C:/My%20Web%20Sites/cloner/www.sabourg.org/quentend-on-aujourdhui-par-par-principaute-du-sabourg/index.html	(from https://www.sabourg.org/)
19:20:12	92632/92632	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:15%20GMT	https://www.sabourg.org/autres-princes-et-princesses-a-seborga/	C:/My%20Web%20Sites/cloner/www.sabourg.org/autres-princes-et-princesses-a-seborga/index.html	(from https://www.sabourg.org/)
19:20:12	152942/152942	---MCZ	200	added ('OK')	text/html	etag:%223282-1767636533;gz%22	https://www.sabourg.org/e-cabinet/	C:/My%20Web%20Sites/cloner/www.sabourg.org/e-cabinet/index.html	(from https://www.sabourg.org/)
19:20:12	74562/74562	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:16%20GMT	https://www.sabourg.org/prieure-de-saint-michel/	C:/My%20Web%20Sites/cloner/www.sabourg.org/prieure-de-saint-michel/index.html	(from https://www.sabourg.org/)
19:20:12	76216/76216	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:16%20GMT	https://www.sabourg.org/prieure-de-seborga/	C:/My%20Web%20Sites/cloner/www.sabourg.org/prieure-de-seborga/index.html	(from https://www.sabourg.org/)
19:20:13	83424/83424	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:16%20GMT	https://www.sabourg.org/ordre-monastique/	C:/My%20Web%20Sites/cloner/www.sabourg.org/ordre-monastique/index.html	(from https://www.sabourg.org/)
19:20:13	87670/87670	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:16%20GMT	https://www.sabourg.org/lieux-religieux/	C:/My%20Web%20Sites/cloner/www.sabourg.org/lieux-religieux/index.html	(from https://www.sabourg.org/)
19:20:13	76054/76054	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:16%20GMT	https://www.sabourg.org/ordre-equestre-de-saint-martin-2/	C:/My%20Web%20Sites/cloner/www.sabourg.org/ordre-equestre-de-saint-martin-2/index.html	(from https://www.sabourg.org/)
19:20:13	74096/74096	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:16%20GMT	https://www.sabourg.org/hymne-de-la-principaute-du-sabourg/	C:/My%20Web%20Sites/cloner/www.sabourg.org/hymne-de-la-principaute-du-sabourg/index.html	(from https://www.sabourg.org/)
19:20:13	79655/79655	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:17%20GMT	https://www.sabourg.org/ordres-et-distinctions/	C:/My%20Web%20Sites/cloner/www.sabourg.org/ordres-et-distinctions/index.html	(from https://www.sabourg.org/)
19:20:14	48020/48020	---M-Z	200	added ('OK')	font/ttf	etag:%2282170832-1768065617;gz%22	https://www.sabourg.org/wp-content/themes/dt-the7/fonts/icomoon-the7-font/icomoon-the7-font.ttf?wi57p5	C:/My%20Web%20Sites/cloner/www.sabourg.org/wp-content/themes/dt-the7/fonts/icomoon-the7-font/icomoon-the7-fontb9c8.ttf	(from https://www.sabourg.org/wp-content/litespeed/ucss/b6477ea99ca8363e542ac2ba9dd0f7a3.css?ver=482c5)
19:20:14	84344/84344	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:17%20GMT	https://www.sabourg.org/conseil-monastique/	C:/My%20Web%20Sites/cloner/www.sabourg.org/conseil-monastique/index.html	(from https://www.sabourg.org/)
19:20:14	48096/48096	---M--	200	added ('OK')	font/woff	etag:%2282170833-1768065617;;;%22	https://www.sabourg.org/wp-content/themes/dt-the7/fonts/icomoon-the7-font/icomoon-the7-font.woff?wi57p5	C:/My%20Web%20Sites/cloner/www.sabourg.org/wp-content/themes/dt-the7/fonts/icomoon-the7-font/icomoon-the7-fontb9c8.woff	(from https://www.sabourg.org/wp-content/litespeed/ucss/b6477ea99ca8363e542ac2ba9dd0f7a3.css?ver=482c5)
19:20:14	100941/100941	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:17%20GMT	https://www.sabourg.org/constitution/	C:/My%20Web%20Sites/cloner/www.sabourg.org/constitution/index.html	(from https://www.sabourg.org/)
19:20:14	7668/7668	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2282170834-1768065618;gz%22	https://www.sabourg.org/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.eot?f6ud62	C:/My%20Web%20Sites/cloner/www.sabourg.org/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.eot	(from https://www.sabourg.org/wp-content/litespeed/ucss/b6477ea99ca8363e542ac2ba9dd0f7a3.css?ver=482c5)
19:20:14	7464/7464	---M-Z	200	added ('OK')	font/ttf	etag:%2282170835-1768065618;gz%22	https://www.sabourg.org/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.ttf?f6ud62	C:/My%20Web%20Sites/cloner/www.sabourg.org/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.ttf	(from https://www.sabourg.org/wp-content/litespeed/ucss/b6477ea99ca8363e542ac2ba9dd0f7a3.css?ver=482c5)
19:20:14	7540/7540	---M--	200	added ('OK')	font/woff	etag:%2282170836-1768065618;;;%22	https://www.sabourg.org/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.woff?f6ud62	C:/My%20Web%20Sites/cloner/www.sabourg.org/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.woff	(from https://www.sabourg.org/wp-content/litespeed/ucss/b6477ea99ca8363e542ac2ba9dd0f7a3.css?ver=482c5)
19:20:15	24504/24504	---M-Z	200	added ('OK')	image/svg+xml	etag:%2282170837-1768065618;gz%22	https://www.sabourg.org/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.svg?f6ud62	C:/My%20Web%20Sites/cloner/www.sabourg.org/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.svg	(from https://www.sabourg.org/wp-content/litespeed/ucss/b6477ea99ca8363e542ac2ba9dd0f7a3.css?ver=482c5)
19:20:15	6024/6024	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2282170838-1768065619;gz%22	https://www.sabourg.org/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	C:/My%20Web%20Sites/cloner/www.sabourg.org/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from https://www.sabourg.org/wp-content/litespeed/ucss/b6477ea99ca8363e542ac2ba9dd0f7a3.css?ver=482c5)
19:20:15	74288/74288	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:19%20GMT	https://www.sabourg.org/premier-ministre/	C:/My%20Web%20Sites/cloner/www.sabourg.org/premier-ministre/index.html	(from https://www.sabourg.org/)
19:20:15	6024/6024	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2282170839-1768065619;gz%22	https://www.sabourg.org/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	C:/My%20Web%20Sites/cloner/www.sabourg.org/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from https://www.sabourg.org/wp-content/litespeed/ucss/b6477ea99ca8363e542ac2ba9dd0f7a3.css?ver=482c5)
19:20:15	5924/5924	---M--	200	added ('OK')	font/woff	etag:%2282170841-1768065619;;;%22	https://www.sabourg.org/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/My%20Web%20Sites/cloner/www.sabourg.org/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from https://www.sabourg.org/wp-content/litespeed/ucss/b6477ea99ca8363e542ac2ba9dd0f7a3.css?ver=482c5)
19:20:16	5848/5848	---M-Z	200	added ('OK')	font/ttf	etag:%2282170842-1768065619;gz%22	https://www.sabourg.org/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/My%20Web%20Sites/cloner/www.sabourg.org/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from https://www.sabourg.org/wp-content/litespeed/ucss/b6477ea99ca8363e542ac2ba9dd0f7a3.css?ver=482c5)
19:20:16	13215/13215	---M-Z	200	added ('OK')	image/svg+xml	etag:%2282170843-1768065619;gz%22	https://www.sabourg.org/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	C:/My%20Web%20Sites/cloner/www.sabourg.org/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from https://www.sabourg.org/wp-content/litespeed/ucss/b6477ea99ca8363e542ac2ba9dd0f7a3.css?ver=482c5)
19:20:16	73602/73602	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:20%20GMT	https://www.sabourg.org/cooperation-internationale/	C:/My%20Web%20Sites/cloner/www.sabourg.org/cooperation-internationale/index.html	(from https://www.sabourg.org/)
19:20:16	76925/76925	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:20%20GMT	https://www.sabourg.org/gouvernement-numerique/	C:/My%20Web%20Sites/cloner/www.sabourg.org/gouvernement-numerique/index.html	(from https://www.sabourg.org/)
19:20:16	72445/72445	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:20%20GMT	https://www.sabourg.org/dicasteres/	C:/My%20Web%20Sites/cloner/www.sabourg.org/dicasteres/index.html	(from https://www.sabourg.org/)
19:20:16	2436/2436	---M-Z	200	added ('OK')	application/json	etag:%223373-1767647049;gz%22	https://www.sabourg.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.org%2Fbiographie-prince-abbe-archeveque-de-seborga%2F	C:/My%20Web%20Sites/cloner/www.sabourg.org/wp-json/oembed/1.0/embed7f77.json	(from https://www.sabourg.org/biographie-prince-abbe-archeveque-de-seborga/)
19:20:17	2583/2583	---M-Z	200	added ('OK')	text/xml	etag:%223374-1767647049;gz%22	https://www.sabourg.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.org%2Fbiographie-prince-abbe-archeveque-de-seborga%2F&format=xml	C:/My%20Web%20Sites/cloner/www.sabourg.org/wp-json/oembed/1.0/embed3d75	(from https://www.sabourg.org/biographie-prince-abbe-archeveque-de-seborga/)
19:20:17	74089/74089	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:20%20GMT	https://www.sabourg.org/conseil-de-la-couronne/	C:/My%20Web%20Sites/cloner/www.sabourg.org/conseil-de-la-couronne/index.html	(from https://www.sabourg.org/)
19:20:17	72384/72384	---M-Z	200	added ('OK')	text/css	etag:%2282170844-1768065621;gz%22	https://www.sabourg.org/wp-content/litespeed/ucss/693f09205f02bb019b98d50bb3f4f0c6.css?ver=482c5	C:/My%20Web%20Sites/cloner/www.sabourg.org/wp-content/litespeed/ucss/693f09205f02bb019b98d50bb3f4f0c695b8.css	(from https://www.sabourg.org/biographie-prince-abbe-archeveque-de-seborga/)
19:20:17	76551/76551	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:21%20GMT	https://www.sabourg.org/conseil-des-dicasteres/	C:/My%20Web%20Sites/cloner/www.sabourg.org/conseil-des-dicasteres/index.html	(from https://www.sabourg.org/)
19:20:17	16252/16252	---M--	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2017:20:21%20GMT	https://www.sabourg.org/wp-json/wp/v2/pages/385	C:/My%20Web%20Sites/cloner/www.sabourg.org/wp-json/wp/v2/pages/385.json	(from https://www.sabourg.org/biographie-prince-abbe-archeveque-de-seborga/)
19:20:17	79948/79948	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:21%20GMT	https://www.sabourg.org/conseil-detat/	C:/My%20Web%20Sites/cloner/www.sabourg.org/conseil-detat/index.html	(from https://www.sabourg.org/)
19:20:18	72686/72686	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:22%20GMT	https://www.sabourg.org/justice/	C:/My%20Web%20Sites/cloner/www.sabourg.org/justice/index.html	(from https://www.sabourg.org/)
19:20:19	76280/76280	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:22%20GMT	https://www.sabourg.org/gendarmerie/	C:/My%20Web%20Sites/cloner/www.sabourg.org/gendarmerie/index.html	(from https://www.sabourg.org/)
19:20:19	76215/76215	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:22%20GMT	https://www.sabourg.org/identite-numerique/	C:/My%20Web%20Sites/cloner/www.sabourg.org/identite-numerique/index.html	(from https://www.sabourg.org/)
19:20:19	199750/199750	---M--	200	added ('OK')	image/jpeg	etag:%2282170845-1768065621;;;%22	https://www.sabourg.org/wp-content/uploads/2024/10/conferenza-episcopale-1-792x1024.jpg	C:/My%20Web%20Sites/cloner/www.sabourg.org/wp-content/uploads/2024/10/conferenza-episcopale-1-792x1024.jpg	(from https://www.sabourg.org/biographie-prince-abbe-archeveque-de-seborga/)
19:20:19	76139/76139	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:22%20GMT	https://www.sabourg.org/e-register-card/	C:/My%20Web%20Sites/cloner/www.sabourg.org/e-register-card/index.html	(from https://www.sabourg.org/)
19:20:19	75933/75933	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:22%20GMT	https://www.sabourg.org/e-residence-young/	C:/My%20Web%20Sites/cloner/www.sabourg.org/e-residence-young/index.html	(from https://www.sabourg.org/)
19:20:19	81708/81708	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:22%20GMT	https://www.sabourg.org/e-residence-card/	C:/My%20Web%20Sites/cloner/www.sabourg.org/e-residence-card/index.html	(from https://www.sabourg.org/)
19:20:19	2231/2231	---M-Z	200	added ('OK')	application/json	etag:%223375-1767647050;gz%22	https://www.sabourg.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.org%2Fe-cabinet%2F	C:/My%20Web%20Sites/cloner/www.sabourg.org/wp-json/oembed/1.0/embedf089.json	(from https://www.sabourg.org/e-cabinet/)
19:20:19	2378/2378	---M-Z	200	added ('OK')	text/xml	etag:%223377-1767647051;gz%22	https://www.sabourg.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.org%2Fe-cabinet%2F&format=xml	C:/My%20Web%20Sites/cloner/www.sabourg.org/wp-json/oembed/1.0/embed1993	(from https://www.sabourg.org/e-cabinet/)
19:20:19	76110/76110	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:23%20GMT	https://www.sabourg.org/a-s-e-p-a-s/	C:/My%20Web%20Sites/cloner/www.sabourg.org/a-s-e-p-a-s/index.html	(from https://www.sabourg.org/)
19:20:19	71677/71677	---M-Z	200	added ('OK')	text/css	etag:%2282170847-1768065623;gz%22	https://www.sabourg.org/wp-content/litespeed/ucss/ede1a4cdff66d454d7c66b96c88909df.css?ver=482c5	C:/My%20Web%20Sites/cloner/www.sabourg.org/wp-content/litespeed/ucss/ede1a4cdff66d454d7c66b96c88909df95b8.css	(from https://www.sabourg.org/e-cabinet/)
19:20:20	16863/16863	---M--	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2017:20:23%20GMT	https://www.sabourg.org/wp-json/wp/v2/pages/1022	C:/My%20Web%20Sites/cloner/www.sabourg.org/wp-json/wp/v2/pages/1022.json	(from https://www.sabourg.org/e-cabinet/)
19:20:20	76425/76425	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:23%20GMT	https://www.sabourg.org/fondation-numerique/	C:/My%20Web%20Sites/cloner/www.sabourg.org/fondation-numerique/index.html	(from https://www.sabourg.org/)
19:20:20	2514/2514	---M-Z	200	added ('OK')	application/json	etag:%223378-1767647052;gz%22	https://www.sabourg.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.org%2Fquentend-on-aujourdhui-par-par-principaute-du-sabourg%2F	C:/My%20Web%20Sites/cloner/www.sabourg.org/wp-json/oembed/1.0/embed1c8e.json	(from https://www.sabourg.org/quentend-on-aujourdhui-par-par-principaute-du-sabourg/)
19:20:20	83245/83245	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:24%20GMT	https://www.sabourg.org/recurrences/	C:/My%20Web%20Sites/cloner/www.sabourg.org/recurrences/index.html	(from https://www.sabourg.org/)
19:20:20	102899/102899	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:24%20GMT	https://www.sabourg.org/evenements-2025/	C:/My%20Web%20Sites/cloner/www.sabourg.org/evenements-2025/index.html	(from https://www.sabourg.org/)
19:20:21	84128/84128	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:24%20GMT	https://www.sabourg.org/celebrations-religieuses/	C:/My%20Web%20Sites/cloner/www.sabourg.org/celebrations-religieuses/index.html	(from https://www.sabourg.org/)
19:20:21	2661/2661	---M-Z	200	added ('OK')	text/xml	etag:%223380-1767647052;gz%22	https://www.sabourg.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.org%2Fquentend-on-aujourdhui-par-par-principaute-du-sabourg%2F&format=xml	C:/My%20Web%20Sites/cloner/www.sabourg.org/wp-json/oembed/1.0/embede396	(from https://www.sabourg.org/quentend-on-aujourdhui-par-par-principaute-du-sabourg/)
19:20:21	119678/119678	---MCZ	200	added ('OK')	text/css	etag:%2282055406-1767953766;gz%22	https://www.sabourg.org/wp-content/litespeed/css/0cd64fb9062ed07a43c28fe913583164.css?ver=83164	C:/My%20Web%20Sites/cloner/www.sabourg.org/wp-content/litespeed/css/0cd64fb9062ed07a43c28fe913583164dc79.css	(from https://www.sabourg.org/quentend-on-aujourdhui-par-par-principaute-du-sabourg/)
19:20:21	77282/77282	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jan%202026%2017:20:24%20GMT	https://www.sabourg.org/institut-oecumenique/	C:/My%20Web%20Sites/cloner/www.sabourg.org/institut-oecumenique/index.html	(from https://www.sabourg.org/)
19:20:21	15180/15180	---MCZ	200	added ('OK')	text/css	etag:%2282055408-1767953766;gz%22	https://www.sabourg.org/wp-content/litespeed/css/093f9ca78f69b2d3669e032868b9c00c.css?ver=9c00c	C:/My%20Web%20Sites/cloner/www.sabourg.org/wp-content/litespeed/css/093f9ca78f69b2d3669e032868b9c00c5c19.css	(from https://www.sabourg.org/quentend-on-aujourdhui-par-par-principaute-du-sabourg/)
19:20:21	22283/22283	---MCZ	200	added ('OK')	text/css	etag:%2282055407-1767953766;gz%22	https://www.sabourg.org/wp-content/litespeed/css/17e5d380061996a91af279b9b18ebba4.css?ver=ebba4	C:/My%20Web%20Sites/cloner/www.sabourg.org/wp-content/litespeed/css/17e5d380061996a91af279b9b18ebba4181c.css	(from https://www.sabourg.org/quentend-on-aujourdhui-par-par-principaute-du-sabourg/)
19:20:21	2741/2741	---MCZ	200	added ('OK')	text/css	etag:%2282055410-1767953766;gz%22	https://www.sabourg.org/wp-content/litespeed/css/0b672c1b874580120f16c210985b7bdb.css?ver=b7bdb	C:/My%20Web%20Sites/cloner/www.sabourg.org/wp-content/litespeed/css/0b672c1b874580120f16c210985b7bdb23b7.css	(from https://www.sabourg.org/quentend-on-aujourdhui-par-par-principaute-du-sabourg/)
